t,mean_percent_occupancy,mean_waiting_time,vehicle_speed,emissions
1264.0,0.04558475126721468,0.1465909090909091,4.515435216373945,84447.52568731387
1264.1,0.04447445599702605,0.1340909090909091,4.619279882933075,80439.02539129199
1264.2,0.0433996432736866,0.1375,4.737137342116693,91461.87526709794
1264.3,0.04472064827332268,0.1409090909090909,4.8509239758049,92823.96954123543
1264.4,0.04295093657337281,0.14431818181818182,4.970005285110457,90694.53773751507
1264.5,0.04158210918200817,0.14772727272727273,5.089147038796377,92454.10562751202
1264.6,0.040926007857458105,0.15113636363636365,5.202665044289572,89743.48283793787
1264.7,0.040624737100671895,0.15454545454545457,5.320544331407455,96835.90963797021
1264.8,0.040283677531531996,0.15795454545454546,5.4384535310321,94966.31448139058
1264.9,0.03991143744648452,0.16136363636363635,5.560730680768736,100276.06508845378
1265.0,0.03953444224780687,0.16477272727272727,5.687871281917751,103190.21187883453
1265.1,0.039134141513084295,0.16818181818181818,5.8049219160574115,97651.16118274949
1265.2,0.0387019346916656,0.1715909090909091,5.926909341828533,97754.89406225792
1265.3,0.0382358151050389,0.17500000000000002,6.0320771245278735,103792.07078450252
1265.4,0.0380002941796253,0.1784090909090909,5.769122673498777,94800.48091107122
1265.5,0.039793560385095114,0.18181818181818182,5.864053260795682,94608.76312621291
1265.6,0.04089785328886999,0.18522727272727274,5.965416926375184,100411.7903854943
1265.7,0.04183685975362993,0.18863636363636366,6.054901679941724,96582.74190488129
1265.8,0.042605067143581525,0.19204545454545452,6.148015686499677,96178.82338069048
1265.9,0.043199859392012104,0.19545454545454544,6.227282564341408,89576.4687693748
1266.0,0.0436317663301744,0.19886363636363635,6.3233655262097725,101630.48269134367
1266.1,0.0444979135776486,0.20227272727272727,6.134468155304667,101960.2438460255
1266.2,0.04504615430860299,0.2056818181818182,6.239602295259942,104982.95253336888
1266.3,0.0449478723094773,0.20909090909090908,6.433058770307954,84315.71499305598
1266.4,0.04539368581979864,0.2125,6.505518385513394,91931.20897276505
1266.5,0.04571983103327986,0.2159090909090909,6.587487622760606,95147.93732963396
1266.6,0.045426749255433656,0.21931818181818177,6.636932285865726,86078.20184988323
1266.7,0.044617386833979374,0.22272727272727275,6.714442496781319,104809.72575835277
1266.8,0.04369825663116365,0.22727272727272727,6.784665351088673,98725.57125922639
1266.9,0.04275779788277317,0.2318181818181818,6.877383085902617,102351.32092771871
1267.0,0.04179003687985594,0.23636363636363636,6.918024025497377,85138.08187335196
1267.1,0.041496156893144925,0.2409090909090909,6.906173008629179,61148.393172155666
1267.2,0.04243066731947787,0.24545454545454548,6.899235150920178,68260.72970624293
1267.3,0.04462981299949654,0.25,6.915400677340292,75605.26894455502
1267.4,0.046690550041332275,0.2545454545454545,6.950332057999173,78273.85298873654
1267.5,0.04860823523869435,0.2590909090909091,6.972037909532491,68249.66146614423
1267.6,0.049912664146280865,0.2636363636363636,6.990920705518695,69929.71660785752
1267.7,0.05072625122623568,0.2681818181818182,6.995713870970283,62388.51411326449
1267.8,0.05144897788293039,0.2727272727272727,6.996885701368156,66777.06823025501
1267.9,0.052746276498735895,0.2772727272727273,6.990474197686883,62375.07192847809
1268.0,0.053934069221048625,0.28295454545454546,6.996918675617343,70441.55974775653
1268.1,0.054474266043401304,0.28863636363636364,7.006094744830824,74822.34928212843
1268.2,0.0547450639928245,0.2943181818181818,7.009555580679691,62835.06288988907
1268.3,0.0541929054152517,0.30000000000000004,7.02612268212433,55025.21624112845
1268.4,0.053420469448951895,0.30568181818181817,7.012341587965923,57304.20222645087
1268.5,0.05272136513526949,0.31136363636363634,7.014080447928781,56630.73975170926
1268.6,0.05462357722276397,0.3170454545454545,7.022281249352122,61601.84777408597
1268.7,0.053628614997076725,0.32272727272727275,7.026003287697655,59865.66729531176
1268.8,0.052717868457470396,0.32840909090909093,7.041270413561021,65333.33475046883
1268.9,0.05174134986295856,0.33409090909090905,7.0334623819842985,59201.18553481889
1269.0,0.050701991342668014,0.3397727272727273,7.050950195020482,68581.5283055101
1269.1,0.04960390486863395,0.34545454545454546,7.068493955801645,63579.29542750853
1269.2,0.04845367587425105,0.35113636363636364,7.08036418282947,66021.18483723
1269.3,0.0472593397003469,0.35681818181818187,7.114700215516054,79120.84776862604
1269.4,0.046010897511371066,0.3625,7.123788684174702,65547.27828428046
1269.5,0.046128516926894174,0.36818181818181817,7.091862211691509,63688.91026267148
1269.6,0.046351109738029056,0.37386363636363634,7.097196773895844,64621.7911193117
1269.7,0.04653995060787255,0.37954545454545463,7.117638086785043,74664.02679087037
1269.8,0.046703224275648235,0.3852272727272728,7.140304698770576,76500.06377548963
1269.9,0.04682540926506684,0.3909090909090909,7.14853108501663,68101.73196438311
1270.0,0.046999932341331506,0.39659090909090905,7.168564117294868,76714.02123843484
1270.1,0.04763819812138789,0.4022727272727273,7.182631872751385,73870.93766383347
1270.2,0.04825982746539808,0.4079545454545455,7.181249776410145,63345.55192155867
1270.3,0.048294471019142256,0.4136363636363637,7.205545432197578,80058.36654758015
1270.4,0.04819010707894486,0.4193181818181818,7.231793219583172,80301.8785042932
1270.5,0.04846622260577878,0.425,6.629667152764602,87122.59197221039
1270.6,0.048687388156305425,0.43068181818181817,6.68437741768642,86289.26660240907
1270.7,0.048687388156305425,0.43636363636363645,6.728292380472207,88658.11710777096
1270.8,0.048687388156305425,0.4420454545454545,6.757530075152322,79073.58230016024
1270.9,0.0485173063512669,0.4477272727272728,6.789621066361899,81256.77152423665
1271.0,0.04780357549438794,0.4534090909090909,6.804873460568486,71200.7639442274
1271.1,0.047065308196880644,0.45909090909090916,6.836727868749392,78712.76179899315
1271.2,0.046302969407982036,0.46477272727272734,6.8539802722654315,77698.14132768702
1271.3,0.045514902039257434,0.4715909090909091,6.881871339909981,78863.19010324663
1271.4,0.044699190619616,0.47840909090909095,6.922780896839638,71909.85325006726
1271.5,0.04276292014183918,0.4852272727272728,6.970037392464878,81208.26447920741
1271.6,0.039931780226352,0.4920454545454545,6.688171843228764,66154.88209294344
1271.7,0.03847843659804827,0.49886363636363645,6.724819200523669,70381.44964349383
1271.8,0.03632982232970947,0.5056818181818182,6.500365655315723,69415.13037490763
1271.9,0.035220567959008874,0.5125,6.5071939170352495,64432.059390200055
1272.0,0.034498570416501416,0.5193181818181819,6.529768346216054,66554.68245569943
1272.1,0.03441792833078048,0.5261363636363636,6.22141790431655,63621.90748118205
1272.2,0.03416814879325594,0.5329545454545456,6.251101241164287,65997.30786113339
1272.3,0.03416814879325594,0.5397727272727273,6.266983555841106,58965.6149434879
1272.4,0.03416814879325594,0.546590909090909,6.2976546132014235,68896.61078066619
1272.5,0.03355588390297381,0.553409090909091,5.907988500605828,62012.455284925534
1272.6,0.03355588390297381,0.5602272727272727,5.928191921650268,62660.496260496795
1272.7,0.03355588390297381,0.5670454545454546,5.947031530226418,61791.74797900858
1272.8,0.03355588390297381,0.5738636363636364,5.982900194047176,64860.290690520545
1272.9,0.03355588390297381,0.5806818181818181,6.005856567152064,68651.52574367356
1273.0,0.032892120096686635,0.5875,5.447783309250924,64796.62228565051
1273.1,0.032892120096686635,0.5943181818181817,5.4701741619893385,55818.85307978582
1273.2,0.032892120096686635,0.6011363636363637,5.459502164836245,57054.229036740384
1273.3,0.032892120096686635,0.6079545454545454,5.462889046590979,57811.35380282369
1273.4,0.032892120096686635,0.6147727272727272,5.461195583203749,56191.13546275162
1273.5,0.032892120096686635,0.6215909090909091,5.466316239522405,55591.98542569242
1273.6,0.032892120096686635,0.6284090909090909,5.447537782035274,46406.096740073335
1273.7,0.032892120096686635,0.6352272727272728,5.450547077210761,53589.26508354944
1273.8,0.032892120096686635,0.6420454545454546,5.43721115404439,50725.18857909271
1273.9,0.032892120096686635,0.6488636363636363,5.443782712463798,51873.892164830424
1274.0,0.032892120096686635,0.6556818181818181,5.438015507962309,52588.50612938089
1274.1,0.032892120096686635,0.6625,5.435913543745631,55157.53338919954
1274.2,0.032892120096686635,0.6693181818181819,5.439392047203729,57815.290124411746
1274.3,0.032892120096686635,0.6761363636363638,5.425095576515818,47339.978769846355
1274.4,0.03222835629039947,0.6829545454545456,4.9496268253065265,54058.24510701047
1274.5,0.03222835629039947,0.6909090909090909,4.931263427413639,41411.719799008715
1274.6,0.03222835629039947,0.6988636363636364,4.923840878777078,48523.559122101826
1274.7,0.03222835629039947,0.7068181818181819,4.910338593224352,42869.07884873326
1274.8,0.03222835629039947,0.7147727272727272,4.8710175763431955,44367.496769606594
1274.9,0.03222835629039947,0.7227272727272728,4.8491151319172925,47576.14780741081
1275.0,0.03222835629039947,0.7306818181818181,4.804510002785928,42375.03445156559
1275.1,0.0328406211806816,0.7386363636363636,4.520053289290187,53244.57736580064
1275.2,0.0328406211806816,0.7465909090909091,4.508489935039647,48684.411756947484
1275.3,0.0328406211806816,0.7545454545454546,4.4995132492981575,50546.02662108335
1275.4,0.0328406211806816,0.7625000000000001,4.462284313928235,47009.096153793354
1275.5,0.032910030657663576,0.6238636363636364,4.424330449899669,39756.68315856344
